hour,day_of_week,is_weekend,access_frequency_24h,time_since_last_access_min,location_match,role_level,is_restricted_area,is_first_access_today,sequential_zone_violation,access_attempt_count,time_of_week,hour_deviation_from_norm,geographic_impossibility,distance_between_scans_km,velocity_km_per_min,zone_clearance_mismatch,department_zone_mismatch,concurrent_session_detected,label
8,2,0,3,186,1,2,0,1,0,1,56,0.0,0,0.0,0.0,0,0,0,0
9,4,0,1,192,1,1,0,0,0,1,105,1.333,0,0.0,0.0,0,0,0,0
6,3,0,1,147,1,1,0,0,0,0,78,0.667,0,0.0,0.0,1,0,0,0
10,0,0,3,177,1,1,0,1,0,0,10,0.667,0,0.0,0.0,0,0,0,0
18,1,0,2,128,1,3,1,0,0,0,42,1.333,0,0.0,0.0,0,0,0,0
9,0,0,3,153,1,1,0,0,0,0,9,0.667,0,0.0,0.0,0,0,0,0
6,2,0,3,192,1,1,0,0,0,0,54,0.667,0,0.0,0.0,1,0,0,0
9,3,0,3,173,1,3,0,0,0,0,81,0.667,0,0.0,0.0,0,0,0,0
9,3,0,1,207,1,1,0,1,0,0,81,0.667,0,0.0,0.0,1,0,0,0
9,4,0,2,193,1,1,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
6,1,0,3,180,1,1,0,1,0,0,30,1.333,0,0.0,0.0,0,0,0,0
7,3,0,2,197,1,1,0,0,0,0,79,0.0,0,0.0,0.0,0,0,0,0
6,3,0,3,166,1,1,0,0,0,0,78,1.333,0,0.0,0.0,0,0,0,0
9,0,0,4,185,1,1,0,0,0,1,9,0.667,0,0.0,0.0,0,0,0,0
6,0,0,3,81,1,1,0,0,0,0,6,0.667,0,0.0,0.0,0,0,0,0
3,6,1,11,3,0,1,1,0,1,3,147,3.333,0,2.263,0.754,0,0,0,1
7,2,0,3,58,1,1,0,1,0,0,55,2.667,0,0.0,0.0,1,1,0,0
10,4,0,1,170,1,2,0,1,0,0,106,0.667,0,0.0,0.0,0,0,0,0
8,4,0,3,115,1,2,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
9,1,0,2,142,1,1,0,1,0,0,33,0.667,0,0.0,0.0,0,0,0,0
7,4,0,2,185,1,2,0,0,0,0,103,0.667,0,0.0,0.0,0,0,0,0
8,2,0,2,181,1,2,0,0,0,0,56,0.667,0,0.0,0.0,0,0,0,0
6,4,0,1,179,1,1,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
10,3,0,2,193,1,2,0,1,1,0,82,1.333,0,0.0,0.0,0,0,0,0
6,4,0,2,179,1,2,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
12,2,0,3,96,1,1,0,0,0,0,60,0.667,0,0.0,0.0,0,0,0,0
11,4,0,5,123,1,1,0,1,1,0,107,0.667,0,0.0,0.0,0,0,0,0
14,3,0,4,135,1,3,1,0,0,0,86,0.667,0,0.0,0.0,0,0,0,0
8,1,0,2,183,1,1,0,1,0,1,32,0.667,0,0.0,0.0,1,0,0,0
9,0,0,1,66,1,2,0,1,0,0,9,0.667,0,0.0,0.0,0,0,0,0
6,0,0,3,155,1,1,0,1,0,0,6,0.667,0,0.0,0.0,1,0,0,0
10,3,0,2,222,1,1,0,0,0,0,82,0.0,0,0.0,0.0,1,0,0,0
8,3,0,3,135,1,2,0,0,0,0,80,0.667,0,0.0,0.0,0,0,0,0
8,1,0,2,194,1,1,0,1,0,0,32,1.333,0,0.0,0.0,0,0,0,0
9,1,0,1,124,1,1,0,0,0,0,33,0.0,0,0.0,0.0,0,0,0,0
8,3,0,2,261,1,2,0,0,0,0,80,0.667,0,0.0,0.0,0,0,0,0
8,4,0,3,88,1,1,0,0,1,0,104,1.333,0,0.0,0.0,0,1,0,0
6,4,0,3,59,1,1,0,0,0,0,102,0.667,0,0.0,0.0,0,0,0,0
14,2,0,3,163,1,3,0,1,0,0,62,2.0,0,0.0,0.0,0,0,0,0
11,2,0,1,70,1,2,0,0,0,0,59,1.333,0,0.0,0.0,0,0,0,0
18,2,0,2,175,1,3,1,0,0,0,66,2.667,0,0.0,0.0,0,0,0,0
8,2,0,1,162,1,1,0,1,0,0,56,0.0,0,0.0,0.0,0,0,0,0
23,5,1,11,3,0,1,1,0,1,4,143,10.0,0,2.991,0.997,0,0,0,1
13,1,0,29,2,0,1,1,0,1,11,37,3.333,1,86.983,43.492,0,1,1,1
8,3,0,1,248,1,1,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
12,2,0,4,105,1,3,0,0,0,0,60,2.0,0,0.0,0.0,0,0,0,0
6,0,0,4,206,1,1,0,0,0,0,6,2.0,0,0.0,0.0,0,0,0,0
14,3,0,26,4,0,1,1,0,1,6,86,3.0,0,0.439,0.11,0,1,0,1
7,1,0,3,201,1,1,0,0,0,0,31,2.0,0,0.0,0.0,0,0,0,0
0,2,0,9,12,0,1,1,0,1,4,48,9.333,0,2.996,0.25,1,1,0,1
10,3,0,4,137,1,1,0,0,1,0,82,0.667,0,0.0,0.0,0,0,0,0
6,3,0,2,185,1,2,0,1,0,0,78,1.333,0,0.0,0.0,0,0,0,0
0,0,0,14,3,0,1,1,0,1,4,0,5.333,0,2.975,0.992,0,1,0,1
14,2,0,5,145,1,3,1,1,0,0,62,0.667,0,0.0,0.0,0,0,0,0
11,0,0,2,240,1,1,0,0,0,0,11,0.0,0,0.0,0.0,0,0,0,0
10,1,0,3,49,1,1,0,0,0,0,34,0.0,0,0.0,0.0,0,0,0,0
10,0,0,3,155,1,1,0,1,0,0,10,0.0,0,0.0,0.0,0,0,0,0
6,0,0,3,147,1,1,0,1,0,0,6,1.333,0,0.0,0.0,0,0,0,0
8,4,0,16,2,0,1,1,0,1,11,104,3.0,1,99.133,49.566,1,1,1,1
8,0,0,1,136,1,1,0,0,1,0,8,0.667,0,0.0,0.0,0,0,0,0
6,1,0,1,184,1,2,0,0,0,0,30,2.0,0,0.0,0.0,0,0,0,0
9,1,0,3,194,1,1,0,1,0,0,33,0.0,0,0.0,0.0,0,0,0,0
8,1,0,5,85,1,1,0,0,0,0,32,0.667,0,0.0,0.0,0,0,0,0
9,1,0,3,61,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
16,3,0,4,108,1,3,0,0,0,0,88,0.667,0,0.0,0.0,0,0,0,0
8,4,0,2,106,1,1,0,0,0,0,104,1.333,0,0.0,0.0,0,0,0,0
10,2,0,2,117,1,1,0,0,0,0,58,0.0,0,0.0,0.0,1,0,0,0
7,1,0,3,177,1,2,0,0,0,0,31,1.333,0,0.0,0.0,0,0,0,0
9,4,0,2,103,1,3,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
7,4,0,6,243,1,1,0,0,0,1,103,0.667,0,0.0,0.0,0,0,0,0
8,0,0,3,194,1,2,0,0,0,0,8,0.667,0,0.0,0.0,0,0,0,0
9,1,0,3,80,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
9,0,0,1,135,1,3,1,0,0,0,9,0.667,0,0.0,0.0,0,0,0,0
8,1,0,3,195,1,2,0,0,0,0,32,0.667,0,0.0,0.0,0,0,0,0
6,0,0,2,43,1,1,0,1,0,0,6,0.667,0,0.0,0.0,0,0,0,0
7,1,0,1,88,1,1,0,1,0,0,31,0.0,0,0.0,0.0,0,1,0,0
11,0,0,4,109,1,1,0,0,0,0,11,0.0,0,0.0,0.0,0,0,0,0
10,0,0,1,168,1,2,0,0,0,0,10,0.667,0,0.0,0.0,0,0,0,0
10,4,0,6,182,1,1,0,0,0,0,106,0.0,0,0.0,0.0,0,0,0,0
8,0,0,2,100,1,1,0,1,0,0,8,0.0,0,0.0,0.0,0,0,0,0
9,4,0,8,49,0,1,1,0,1,5,105,3.0,0,0.442,0.009,1,1,0,1
7,4,0,3,156,1,1,0,0,0,0,103,0.0,0,0.0,0.0,0,0,0,0
8,4,0,4,155,1,2,0,0,0,0,104,0.0,0,0.0,0.0,0,0,0,0
11,3,0,1,143,1,1,0,0,0,0,83,0.0,0,0.0,0.0,1,0,0,0
10,0,0,29,1,0,1,1,0,1,7,10,3.0,1,48.311,48.311,1,1,1,1
9,4,0,2,163,1,1,0,0,0,0,105,0.667,0,0.0,0.0,1,0,0,0
10,2,0,23,1,0,1,1,0,1,8,58,3.0,1,76.775,76.775,1,1,1,1
12,1,0,3,182,1,2,0,0,0,1,36,2.0,0,0.0,0.0,0,0,0,0
7,1,0,4,199,1,2,1,0,1,1,31,1.333,0,0.0,0.0,0,0,0,0
11,2,0,4,148,1,1,0,1,0,0,59,0.667,0,0.0,0.0,0,0,0,0
12,1,0,3,79,1,1,0,0,0,0,36,1.333,0,0.0,0.0,1,0,0,0
9,4,0,2,160,1,1,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
10,1,0,2,162,1,1,0,1,0,0,34,0.0,0,0.0,0.0,0,0,0,0
17,3,0,3,148,1,3,0,1,0,0,89,0.667,0,0.0,0.0,0,0,0,0
8,4,0,4,173,1,1,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
0,1,0,19,5,0,1,1,0,1,3,24,4.667,0,0.159,0.032,1,0,0,1
8,4,0,3,136,1,2,0,0,0,0,104,0.0,0,0.0,0.0,0,0,0,0
8,4,0,3,86,1,1,0,1,0,0,104,1.333,0,0.0,0.0,0,0,0,0
8,0,0,2,202,1,1,0,0,0,0,8,0.667,0,0.0,0.0,0,0,0,0
9,4,0,2,155,1,1,0,0,0,0,105,1.333,0,0.0,0.0,0,0,0,0
11,3,0,1,173,1,1,0,0,0,0,83,0.0,0,0.0,0.0,0,0,0,0
15,1,0,2,209,1,3,0,0,0,0,39,1.333,0,0.0,0.0,0,0,0,0
10,4,0,2,61,1,1,0,0,1,0,106,0.0,0,0.0,0.0,0,1,0,0
6,3,0,2,179,1,1,0,1,0,0,78,1.333,0,0.0,0.0,0,0,0,0
7,3,0,2,180,1,1,0,0,0,0,79,0.0,0,0.0,0.0,0,0,0,0
10,1,0,1,101,1,1,0,0,0,0,34,0.0,0,0.0,0.0,0,0,0,0
23,1,0,13,8,0,1,1,0,1,3,47,10.0,0,0.59,0.074,0,1,0,1
7,3,0,1,136,1,2,0,1,0,0,79,1.333,0,0.0,0.0,0,0,0,0
7,0,0,4,64,1,2,0,0,0,0,7,0.667,0,0.0,0.0,0,0,0,0
10,1,0,1,93,1,2,1,1,0,0,34,0.667,0,0.0,0.0,0,0,0,0
7,5,1,2,165,1,3,1,1,0,0,127,2.0,0,0.0,0.0,0,0,0,0
7,1,0,3,165,1,2,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
7,4,0,4,142,1,1,0,0,0,0,103,2.667,0,0.0,0.0,0,0,0,0
11,0,0,1,164,1,1,0,0,0,0,11,0.0,0,0.0,0.0,0,0,0,0
17,2,0,8,32,0,1,1,1,1,5,65,4.667,0,0.157,0.005,1,1,0,1
13,1,0,3,224,1,3,1,0,0,0,37,0.667,0,0.0,0.0,0,0,0,0
8,1,0,2,174,1,2,0,1,0,0,32,0.667,0,0.0,0.0,0,0,0,0
6,4,0,3,148,1,1,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
12,1,0,2,180,1,1,0,1,0,0,36,1.333,0,0.0,0.0,1,0,0,0
9,4,0,3,157,1,1,0,1,0,0,105,1.333,0,0.0,0.0,1,0,0,0
8,4,0,3,158,1,2,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
9,1,0,3,183,1,2,0,0,0,0,33,0.0,0,0.0,0.0,0,0,0,0
9,3,0,1,281,1,1,0,0,0,0,81,0.0,0,0.0,0.0,0,0,0,0
9,2,0,1,221,1,2,0,0,0,0,57,0.667,0,0.0,0.0,0,0,0,0
3,5,1,21,6,0,1,1,0,1,3,123,3.0,0,0.437,0.073,1,1,0,1
15,5,1,1,58,1,3,0,1,0,0,135,0.667,0,0.0,0.0,0,0,0,0
6,1,0,1,249,1,1,0,0,0,0,30,1.333,0,0.0,0.0,0,0,0,0
11,0,0,2,104,1,1,0,0,0,1,11,0.0,0,0.0,0.0,1,0,0,0
7,3,0,3,72,1,2,0,1,0,0,79,0.667,0,0.0,0.0,0,0,0,0
2,0,0,10,4,0,1,1,0,1,4,2,3.333,0,0.676,0.169,1,1,0,1
14,0,0,4,222,1,3,1,0,0,0,14,1.333,0,0.0,0.0,0,0,0,0
8,4,0,3,153,1,2,0,0,0,0,104,0.0,0,0.0,0.0,0,0,0,0
8,1,0,3,251,1,1,0,0,0,0,32,0.667,0,0.0,0.0,0,0,0,0
9,2,0,5,170,1,1,0,0,0,0,57,0.0,0,0.0,0.0,0,0,0,0
10,0,0,2,123,1,1,0,1,0,0,10,0.667,0,0.0,0.0,0,0,0,0
6,4,0,3,86,1,2,0,1,0,0,102,2.0,0,0.0,0.0,0,0,0,0
7,2,0,1,183,1,1,0,0,0,0,55,1.333,0,0.0,0.0,0,0,0,0
8,4,0,2,83,1,2,0,0,0,0,104,0.0,0,0.0,0.0,0,0,0,0
7,3,0,1,81,1,1,0,0,0,0,79,0.667,0,0.0,0.0,0,0,0,0
6,2,0,4,116,1,1,0,0,1,0,54,1.333,0,0.0,0.0,0,0,0,0
8,4,0,5,232,1,1,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
6,0,0,1,166,1,2,0,1,0,0,6,1.333,0,0.0,0.0,0,0,0,0
7,2,0,4,141,1,1,0,0,1,0,55,1.333,0,0.0,0.0,1,0,0,0
7,2,0,2,78,1,1,0,0,0,0,55,0.667,0,0.0,0.0,0,0,0,0
8,1,0,2,80,1,1,0,0,0,0,32,0.667,0,0.0,0.0,1,0,0,0
7,4,0,3,181,1,1,0,0,0,0,103,1.333,0,0.0,0.0,0,0,0,0
9,3,0,5,159,1,2,0,0,0,0,81,0.0,0,0.0,0.0,0,0,0,0
10,0,0,3,151,1,1,0,0,0,0,10,0.667,0,0.0,0.0,1,0,0,0
10,0,0,2,212,1,1,0,0,0,0,10,0.667,0,0.0,0.0,1,0,0,0
6,2,0,1,151,1,1,0,0,0,0,54,1.333,0,0.0,0.0,0,0,0,0
6,4,0,3,204,1,1,0,0,0,0,102,0.667,0,0.0,0.0,0,0,0,0
9,3,0,3,210,1,1,0,1,0,0,81,0.667,0,0.0,0.0,0,0,0,0
7,2,0,3,10,1,2,0,0,0,0,55,1.333,0,0.0,0.0,0,0,0,0
10,2,0,2,76,1,1,0,1,0,0,58,2.0,0,0.0,0.0,0,0,0,0
10,4,0,1,181,1,3,0,0,0,0,106,0.0,0,0.0,0.0,0,0,0,0
12,0,0,2,74,1,2,0,0,0,0,12,2.0,0,0.0,0.0,0,0,0,0
10,2,0,2,96,1,2,0,1,0,0,58,0.667,0,0.0,0.0,0,0,0,0
9,4,0,2,220,1,2,0,0,0,0,105,0.0,0,0.0,0.0,0,0,0,0
6,2,0,2,114,1,1,0,0,0,0,54,1.333,0,0.0,0.0,0,0,0,0
8,4,0,3,210,1,1,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
8,0,0,4,125,1,1,0,0,0,0,8,0.0,0,0.0,0.0,0,0,0,0
12,6,1,4,92,1,3,0,0,0,0,156,2.667,0,0.0,0.0,0,0,0,0
8,0,0,3,238,1,1,0,1,0,0,8,2.0,0,0.0,0.0,1,0,0,0
7,4,0,2,61,1,1,0,0,0,0,103,0.0,0,0.0,0.0,0,0,0,0
9,0,0,3,117,1,2,0,0,0,0,9,0.0,0,0.0,0.0,0,0,0,0
8,1,0,1,68,1,1,0,0,1,0,32,1.333,0,0.0,0.0,0,0,0,0
18,2,0,5,54,1,3,0,1,0,0,66,0.667,0,0.0,0.0,0,0,0,0
10,3,0,1,110,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
9,3,0,4,125,1,3,1,0,0,0,81,0.667,0,0.0,0.0,0,0,0,0
7,4,0,3,216,1,1,0,0,0,0,103,1.333,0,0.0,0.0,0,0,0,0
8,2,0,1,246,1,2,0,0,0,0,56,0.667,0,0.0,0.0,0,0,0,0
7,1,0,3,130,1,1,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
7,4,0,3,230,1,2,0,0,0,0,103,1.333,0,0.0,0.0,0,0,0,0
11,1,0,1,214,1,1,0,0,0,0,35,0.667,0,0.0,0.0,0,0,0,0
7,0,0,4,133,1,1,0,0,0,0,7,0.667,0,0.0,0.0,0,0,0,0
9,2,0,5,151,1,1,0,0,0,0,57,0.0,0,0.0,0.0,0,0,0,0
9,1,0,3,153,1,1,0,1,0,0,33,0.667,0,0.0,0.0,0,0,0,0
7,1,0,3,186,1,1,0,0,0,0,31,0.0,0,0.0,0.0,0,0,0,0
8,4,0,3,94,1,1,0,0,0,0,104,0.667,0,0.0,0.0,1,0,0,0
10,3,0,2,137,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
9,1,0,4,39,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
10,1,0,5,196,1,1,0,0,0,0,34,0.0,0,0.0,0.0,0,0,0,0
9,2,0,3,112,1,1,0,1,0,0,57,0.0,0,0.0,0.0,1,0,0,0
11,2,0,2,102,1,1,0,0,0,0,59,0.667,0,0.0,0.0,1,0,0,0
10,2,0,4,226,1,1,0,0,0,0,58,0.0,0,0.0,0.0,0,0,0,0
10,2,0,4,189,1,1,0,0,0,0,58,0.667,0,0.0,0.0,0,0,0,0
8,1,0,3,138,1,2,0,0,0,0,32,0.0,0,0.0,0.0,0,0,0,0
8,0,0,3,199,1,1,0,0,1,0,8,0.667,0,0.0,0.0,0,0,0,0
7,4,0,2,144,1,1,0,0,0,0,103,0.0,0,0.0,0.0,0,0,0,0
6,0,0,1,241,1,2,0,1,0,0,6,1.333,0,0.0,0.0,0,0,0,0
9,3,0,3,169,1,2,0,0,0,0,81,0.0,0,0.0,0.0,0,0,0,0
15,4,0,22,0,0,1,1,0,1,11,111,3.0,1,69.812,698.116,1,1,1,1
9,4,0,2,10,1,1,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
7,4,0,2,229,1,2,0,0,0,0,103,1.333,0,0.0,0.0,0,0,0,0
10,2,0,2,193,1,1,0,0,0,0,58,0.667,0,0.0,0.0,0,0,0,0
10,1,0,2,268,1,1,0,0,0,0,34,0.667,0,0.0,0.0,1,0,0,0
11,2,0,2,207,1,1,0,0,0,1,59,0.0,0,0.0,0.0,1,0,0,0
7,3,0,4,71,1,1,0,1,0,0,79,1.333,0,0.0,0.0,0,0,0,0
8,3,0,4,158,1,1,0,0,0,0,80,2.0,0,0.0,0.0,0,0,0,0
11,4,0,4,149,1,1,0,1,0,0,107,0.0,0,0.0,0.0,0,0,0,0
10,4,0,4,285,1,1,0,0,0,0,106,0.0,0,0.0,0.0,0,0,0,0
10,1,0,4,177,1,1,0,1,0,0,34,0.667,0,0.0,0.0,1,0,0,0
8,1,0,3,102,1,1,0,0,0,0,32,0.0,0,0.0,0.0,0,0,0,0
10,3,0,2,163,1,1,0,1,0,0,82,1.333,0,0.0,0.0,0,0,0,0
6,2,0,3,231,1,2,0,1,0,0,54,1.333,0,0.0,0.0,0,0,0,0
12,1,0,4,171,1,1,0,1,0,0,36,1.333,0,0.0,0.0,0,0,0,0
7,1,0,3,153,1,2,0,1,0,0,31,0.667,0,0.0,0.0,0,0,0,0
10,1,0,3,180,1,2,0,0,1,0,34,0.667,0,0.0,0.0,0,0,0,0
10,2,0,1,134,1,2,0,0,0,0,58,1.333,0,0.0,0.0,0,0,0,0
7,0,0,3,146,1,1,0,0,0,1,7,0.0,0,0.0,0.0,0,0,0,0
9,6,1,1,162,1,3,0,0,0,0,153,0.667,0,0.0,0.0,0,0,0,0
11,2,0,3,78,1,1,0,0,0,0,59,0.0,0,0.0,0.0,0,0,0,0
8,0,0,2,132,1,2,0,0,0,0,8,0.667,0,0.0,0.0,0,0,0,0
7,4,0,4,116,1,1,0,0,0,0,103,0.0,0,0.0,0.0,0,0,0,0
2,5,1,11,10,0,1,0,0,1,3,122,4.667,0,0.479,0.048,1,0,0,1
12,3,0,2,205,1,2,0,1,0,0,84,2.0,0,0.0,0.0,0,0,0,0
8,0,0,1,175,1,2,0,1,0,1,8,0.667,0,0.0,0.0,0,0,0,0
6,4,0,3,221,1,2,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
16,3,0,4,68,1,3,0,0,0,0,88,0.667,0,0.0,0.0,0,0,0,0
9,4,0,4,220,1,1,0,1,0,0,105,0.667,0,0.0,0.0,0,0,0,0
8,1,0,3,137,1,2,0,0,0,0,32,0.667,0,0.0,0.0,0,0,0,0
7,1,0,1,286,1,2,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
17,6,1,1,256,1,3,0,0,0,0,161,0.667,0,0.0,0.0,0,0,0,0
6,2,0,2,124,1,1,0,1,0,0,54,1.333,0,0.0,0.0,0,0,0,0
10,2,0,2,152,1,1,0,0,0,0,58,1.333,0,0.0,0.0,0,0,0,0
9,3,0,2,153,1,2,1,0,0,1,81,0.667,0,0.0,0.0,0,0,0,0
11,1,0,4,136,1,1,0,0,0,0,35,0.0,0,0.0,0.0,0,0,0,0
17,4,0,4,98,1,3,1,0,0,0,113,0.0,0,0.0,0.0,0,0,0,0
7,1,0,2,75,1,1,0,1,0,0,31,0.667,0,0.0,0.0,0,0,0,0
12,1,0,2,52,1,2,0,0,0,0,36,2.0,0,0.0,0.0,0,0,0,0
7,1,0,5,89,1,1,0,1,0,0,31,0.0,0,0.0,0.0,0,0,0,0
8,1,0,2,200,1,1,0,0,0,0,32,2.0,0,0.0,0.0,0,0,0,0
16,0,0,39,2,0,1,0,0,1,5,16,4.0,0,0.322,0.161,0,1,0,1
9,2,0,2,210,1,1,0,0,0,0,57,1.333,0,0.0,0.0,0,0,0,0
6,4,0,3,182,1,1,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
6,4,0,3,236,1,2,0,1,0,0,102,1.333,0,0.0,0.0,0,0,0,0
9,2,0,2,163,1,2,0,1,0,0,57,0.667,0,0.0,0.0,0,0,0,0
9,3,0,2,231,1,1,0,0,0,0,81,1.333,0,0.0,0.0,0,0,0,0
9,4,0,3,151,1,2,0,1,0,0,105,0.0,0,0.0,0.0,0,0,0,0
21,1,0,17,4,0,1,1,0,1,2,45,6.667,0,2.122,0.53,1,1,0,1
12,3,0,4,114,1,1,0,0,0,0,84,1.333,0,0.0,0.0,0,0,0,0
6,1,0,4,223,1,1,0,0,0,0,30,1.333,0,0.0,0.0,0,0,0,0
8,0,0,2,153,1,2,0,0,0,0,8,0.667,0,0.0,0.0,0,0,0,0
11,2,0,4,68,1,1,0,0,0,0,59,0.0,0,0.0,0.0,1,0,0,0
10,2,0,1,74,1,2,0,0,0,0,58,0.667,0,0.0,0.0,0,0,0,0
13,0,0,3,165,1,3,0,0,0,0,13,0.667,0,0.0,0.0,0,0,0,0
10,3,0,4,58,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
9,2,0,3,142,1,2,0,0,0,0,57,0.0,0,0.0,0.0,0,0,0,0
7,3,0,1,217,1,1,0,0,0,0,79,0.667,0,0.0,0.0,0,0,0,0
10,4,0,3,94,1,1,0,0,1,0,106,0.667,0,0.0,0.0,1,0,0,0
8,4,0,3,229,1,2,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
6,3,0,3,172,1,1,0,1,0,0,78,0.667,0,0.0,0.0,0,0,0,0
11,4,0,2,140,1,1,0,0,1,0,107,1.333,0,0.0,0.0,0,0,0,0
10,1,0,2,135,1,1,0,1,0,0,34,0.667,0,0.0,0.0,0,0,0,0
8,2,0,1,41,1,2,0,1,0,0,56,0.667,0,0.0,0.0,0,0,0,0
9,0,0,3,182,1,1,0,1,0,0,9,0.667,0,0.0,0.0,0,0,0,0
10,1,0,5,190,1,1,0,0,0,0,34,0.667,0,0.0,0.0,1,0,0,0
9,1,0,1,98,1,2,0,0,0,0,33,0.0,0,0.0,0.0,0,0,0,0
13,1,0,3,130,1,1,0,1,0,0,37,2.0,0,0.0,0.0,0,0,0,0
7,3,0,3,177,1,2,0,1,0,0,79,1.333,0,0.0,0.0,0,0,0,0
9,1,0,3,192,1,1,0,0,0,1,33,1.333,0,0.0,0.0,0,0,0,0
10,2,0,1,60,1,1,0,0,0,0,58,2.0,0,0.0,0.0,0,0,0,0
16,3,0,3,10,1,3,1,0,0,0,88,0.667,0,0.0,0.0,0,0,0,0
8,4,0,2,215,1,2,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
7,4,0,6,199,1,1,0,0,0,0,103,0.667,0,0.0,0.0,0,0,0,0
8,2,0,1,140,1,1,0,0,0,0,56,0.667,0,0.0,0.0,0,0,0,0
12,4,0,1,295,1,1,0,0,0,0,108,1.333,0,0.0,0.0,1,0,0,0
7,1,0,3,55,1,1,0,1,0,0,31,0.0,0,0.0,0.0,0,0,0,0
7,2,0,5,171,1,1,0,0,0,0,55,0.667,0,0.0,0.0,0,0,0,0
9,0,0,2,182,1,1,0,0,0,1,9,1.333,0,0.0,0.0,0,0,0,0
9,4,0,3,111,1,2,0,1,0,0,105,0.0,0,0.0,0.0,0,0,0,0
11,2,0,3,165,1,1,0,0,0,0,59,0.0,0,0.0,0.0,0,0,0,0
10,4,0,3,86,1,1,0,0,0,0,106,0.667,0,0.0,0.0,0,0,0,0
14,3,0,2,29,1,3,0,0,0,0,86,0.667,0,0.0,0.0,0,0,0,0
8,0,0,3,136,1,1,0,0,0,0,8,0.667,0,0.0,0.0,0,0,0,0
8,1,0,3,249,1,1,0,0,0,0,32,2.0,0,0.0,0.0,0,0,0,0
9,0,0,1,140,1,2,0,0,0,0,9,0.667,0,0.0,0.0,0,0,0,0
8,3,0,3,223,1,2,1,0,0,1,80,0.0,0,0.0,0.0,0,0,0,0
17,0,0,33,2,0,1,1,0,1,11,17,6.0,1,11.899,5.95,0,1,1,1
14,2,0,15,2,0,1,1,0,1,10,62,3.0,1,51.76,25.88,1,1,1,1
15,1,0,4,206,1,3,1,1,0,0,39,0.667,0,0.0,0.0,0,0,0,0
9,1,0,3,101,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
9,1,0,4,146,1,2,0,1,0,0,33,0.667,0,0.0,0.0,0,0,0,0
9,0,0,2,30,1,1,0,0,0,0,9,0.0,0,0.0,0.0,1,0,0,0
12,4,0,1,218,1,1,0,1,0,0,108,0.667,0,0.0,0.0,0,0,0,0
7,2,0,3,196,1,2,0,0,0,0,55,0.667,0,0.0,0.0,0,0,0,0
9,3,0,1,143,1,1,0,0,0,0,81,0.667,0,0.0,0.0,0,0,0,0
9,0,0,3,176,1,1,0,0,0,1,9,0.667,0,0.0,0.0,1,0,0,0
16,0,0,3,138,1,3,0,0,0,0,16,0.667,0,0.0,0.0,0,0,0,0
7,2,0,1,204,1,1,0,0,0,0,55,2.0,0,0.0,0.0,0,0,0,0
9,2,0,2,151,1,1,0,0,0,0,57,0.667,0,0.0,0.0,1,0,0,0
6,3,0,2,228,1,2,0,0,0,0,78,1.333,0,0.0,0.0,0,0,0,0
9,3,0,4,93,1,1,0,0,0,0,81,0.667,0,0.0,0.0,0,0,0,0
7,1,0,3,89,1,1,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
7,4,0,4,127,1,2,0,0,0,0,103,0.667,0,0.0,0.0,0,0,0,0
11,3,0,3,191,1,1,0,1,0,0,83,0.667,0,0.0,0.0,0,0,0,0
8,1,0,1,139,1,2,0,0,1,0,32,0.0,0,0.0,0.0,0,0,0,0
15,3,0,9,64,0,1,1,0,1,3,87,4.667,0,0.329,0.005,1,1,0,1
2,0,0,7,16,0,1,1,0,1,3,2,5.333,0,0.414,0.026,1,1,0,1
6,1,0,3,279,1,1,0,1,0,0,30,0.667,0,0.0,0.0,0,0,0,0
